iter	Passed	Remaining
1210	73685	108855
1211	73738	108782
1212	73789	108707
1213	73842	108634
1214	73898	108567
1215	73957	108503
1216	74019	108444
1217	74075	108377
1218	74128	108304
1219	74181	108231
1220	74236	108162
1221	74291	108093
1222	74344	108020
1223	74395	107947
1224	74449	107875
1225	74504	107807
1226	74557	107734
1227	74612	107665
1228	74669	107599
1229	74733	107543
1230	74807	107500
1231	74880	107457
1232	74950	107410
1233	75014	107355
1234	75083	107305
1235	75139	107238
1236	75197	107172
1237	75254	107106
1238	75318	107051
1239	75371	106978
1240	75431	106916
1241	75488	106851
1242	75551	106793
1243	75618	106741
1244	75671	106669
1245	75733	106610
1246	75790	106544
1247	75847	106478
1248	75900	106406
1249	75954	106336
1250	76012	106271
1251	76065	106199
1252	76121	106133
1253	76176	106064
1254	76227	105989
1255	76281	105919
1256	76339	105855
1257	76398	105791
1258	76453	105723
1259	76503	105648
1260	76557	105577
1261	76617	105516
1262	76670	105445
1263	76725	105376
1264	76781	105309
1265	76839	105244
1266	76899	105183
1267	76971	105138
1268	77025	105067
1269	77081	105001
1270	77148	104949
1271	77200	104876
1272	77252	104803
1273	77304	104730
1274	77358	104661
1275	77418	104600
1276	77478	104538
1277	77543	104483
1278	77596	104412
1279	77656	104350
1280	77721	104296
1281	77782	104235
1282	77839	104170
1283	77892	104098
1284	77970	104061
1285	78029	103999
1286	78094	103943
1287	78149	103875
1288	78200	103802
1289	78257	103736
1290	78311	103666
1291	78369	103603
1292	78434	103548
1293	78496	103489
1294	78554	103424
1295	78612	103360
1296	78673	103300
1297	78726	103229
1298	78780	103160
1299	78831	103086
1300	78883	103015
1301	78945	102957
1302	78996	102883
1303	79047	102809
1304	79095	102732
1305	79148	102663
1306	79204	102596
1307	79257	102526
1308	79322	102470
1309	79379	102405
1310	79436	102340
1311	79491	102272
1312	79543	102200
1313	79600	102136
1314	79660	102074
1315	79720	102012
1316	79775	101945
1317	79827	101873
1318	79883	101808
1319	79939	101741
1320	79992	101671
1321	80046	101602
1322	80100	101532
1323	80156	101467
1324	80209	101397
1325	80264	101329
1326	80317	101259
1327	80370	101188
1328	80424	101120
1329	80477	101050
1330	80533	100984
1331	80595	100925
1332	80648	100856
1333	80701	100786
1334	80752	100713
1335	80806	100645
1336	80856	100571
1337	80924	100519
1338	80981	100455
1339	81037	100389
1340	81097	100328
1341	81151	100260
1342	81206	100193
1343	81262	100126
1344	81318	100061
1345	81374	99995
1346	81429	99928
1347	81485	99862
1348	81538	99792
1349	81599	99732
1350	81650	99660
1351	81705	99594
1352	81760	99526
